contestSlug,contestTitle,date,problemCount,titleSlug,questionFrontendId,title,difficulty,acRate
biweekly-contest-145,Biweekly Contest 145,2024-12-07,4,minimum-time-to-break-locks-i,3376,Minimum Time to Break Locks I,Medium,32.9
biweekly-contest-145,Biweekly Contest 145,2024-12-07,4,count-connected-components-in-lcm-graph,3378,Count Connected Components in LCM Graph,Hard,31.7
biweekly-contest-145,Biweekly Contest 145,2024-12-07,4,digit-operations-to-make-two-integers-equal,3377,Digit Operations to Make Two Integers Equal,Medium,31.0
biweekly-contest-146,Biweekly Contest 146,2024-12-21,4,count-subarrays-of-length-three-with-a-condition,3392,Count Subarrays of Length Three With a Condition,Easy,61.4
biweekly-contest-146,Biweekly Contest 146,2024-12-21,4,subsequences-with-a-unique-middle-mode-i,3395,Subsequences with a Unique Middle Mode I,Hard,21.8
biweekly-contest-146,Biweekly Contest 146,2024-12-21,4,count-paths-with-the-given-xor-value,3393,Count Paths With the Given XOR Value,Medium,40.9
biweekly-contest-146,Biweekly Contest 146,2024-12-21,4,check-if-grid-can-be-cut-into-sections,3394,Check if Grid can be Cut into Sections,Medium,68.3
biweekly-contest-147,Biweekly Contest 147,2025-01-04,4,longest-subsequence-with-decreasing-adjacent-difference,3409,Longest Subsequence With Decreasing Adjacent Difference,Medium,17.1
biweekly-contest-147,Biweekly Contest 147,2025-01-04,4,substring-matching-pattern,3407,Substring Matching Pattern,Easy,29.1
biweekly-contest-147,Biweekly Contest 147,2025-01-04,4,maximize-subarray-sum-after-removing-all-occurrences-of-one-element,3410,Maximize Subarray Sum After Removing All Occurrences of One Element,Hard,23.5
biweekly-contest-147,Biweekly Contest 147,2025-01-04,4,design-task-manager,3408,Design Task Manager,Medium,48.9
biweekly-contest-148,Biweekly Contest 148,2025-01-18,4,maximum-difference-between-adjacent-elements-in-a-circular-array,3423,Maximum Difference Between Adjacent Elements in a Circular Array,Easy,75.6
biweekly-contest-148,Biweekly Contest 148,2025-01-18,4,minimum-cost-to-make-arrays-identical,3424,Minimum Cost to Make Arrays Identical,Medium,38.1
biweekly-contest-148,Biweekly Contest 148,2025-01-18,4,longest-special-path,3425,Longest Special Path,Hard,23.2
biweekly-contest-148,Biweekly Contest 148,2025-01-18,4,manhattan-distances-of-all-arrangements-of-pieces,3426,Manhattan Distances of All Arrangements of Pieces,Hard,35.8
biweekly-contest-149,Biweekly Contest 149,2025-02-01,4,find-valid-pair-of-adjacent-digits-in-string,3438,Find Valid Pair of Adjacent Digits in String,Easy,61.2
biweekly-contest-149,Biweekly Contest 149,2025-02-01,4,reschedule-meetings-for-maximum-free-time-ii,3440,Reschedule Meetings for Maximum Free Time II,Medium,60.4
biweekly-contest-149,Biweekly Contest 149,2025-02-01,4,minimum-cost-good-caption,3441,Minimum Cost Good Caption,Hard,21.2
biweekly-contest-149,Biweekly Contest 149,2025-02-01,4,reschedule-meetings-for-maximum-free-time-i,3439,Reschedule Meetings for Maximum Free Time I,Medium,54.0
biweekly-contest-150,Biweekly Contest 150,2025-02-15,4,shortest-matching-substring,3455,Shortest Matching Substring,Hard,24.7
biweekly-contest-150,Biweekly Contest 150,2025-02-15,4,sum-of-good-numbers,3452,Sum of Good Numbers,Easy,69.9
biweekly-contest-150,Biweekly Contest 150,2025-02-15,4,separate-squares-i,3453,Separate Squares I,Medium,58.0
biweekly-contest-150,Biweekly Contest 150,2025-02-15,4,separate-squares-ii,3454,Separate Squares II,Hard,59.2
biweekly-contest-151,Biweekly Contest 151,2025-03-01,4,find-the-number-of-copy-arrays,3468,Find the Number of Copy Arrays,Medium,47.3
biweekly-contest-151,Biweekly Contest 151,2025-03-01,4,find-minimum-cost-to-remove-array-elements,3469,Find Minimum Cost to Remove Array Elements,Medium,22.2
biweekly-contest-151,Biweekly Contest 151,2025-03-01,4,transform-array-by-parity,3467,Transform Array by Parity,Easy,89.8
biweekly-contest-151,Biweekly Contest 151,2025-03-01,4,permutations-iv,3470,Permutations IV,Hard,34.6
biweekly-contest-152,Biweekly Contest 152,2025-03-15,4,unique-3-digit-even-numbers,3483,Unique 3-Digit Even Numbers,Easy,70.3
biweekly-contest-152,Biweekly Contest 152,2025-03-15,4,longest-special-path-ii,3486,Longest Special Path II,Hard,19.9
biweekly-contest-152,Biweekly Contest 152,2025-03-15,4,design-spreadsheet,3484,Design Spreadsheet,Medium,73.9
biweekly-contest-152,Biweekly Contest 152,2025-03-15,4,longest-common-prefix-of-k-strings-after-removal,3485,Longest Common Prefix of K Strings After Removal,Hard,24.4
biweekly-contest-153,Biweekly Contest 153,2025-03-29,4,maximize-active-section-with-trade-i,3499,Maximize Active Section with Trade I,Medium,60.9
biweekly-contest-153,Biweekly Contest 153,2025-03-29,4,maximize-active-section-with-trade-ii,3501,Maximize Active Section with Trade II,Hard,65.2
biweekly-contest-153,Biweekly Contest 153,2025-03-29,4,reverse-degree-of-a-string,3498,Reverse Degree of a String,Easy,88.9
biweekly-contest-153,Biweekly Contest 153,2025-03-29,4,minimum-cost-to-divide-array-into-subarrays,3500,Minimum Cost to Divide Array Into Subarrays,Hard,28.5
biweekly-contest-154,Biweekly Contest 154,2025-04-12,4,number-of-unique-xor-triplets-ii,3514,Number of Unique XOR Triplets II,Medium,52.8
biweekly-contest-154,Biweekly Contest 154,2025-04-12,4,minimum-operations-to-make-array-sum-divisible-by-k,3512,Minimum Operations to Make Array Sum Divisible by K,Easy,92.3
biweekly-contest-154,Biweekly Contest 154,2025-04-12,4,shortest-path-in-a-weighted-tree,3515,Shortest Path in a Weighted Tree,Hard,42.8
biweekly-contest-154,Biweekly Contest 154,2025-04-12,4,number-of-unique-xor-triplets-i,3513,Number of Unique XOR Triplets I,Medium,57.5
biweekly-contest-155,Biweekly Contest 155,2025-04-26,4,count-cells-in-overlapping-horizontal-and-vertical-substrings,3529,Count Cells in Overlapping Horizontal and Vertical Substrings,Medium,27.7
biweekly-contest-155,Biweekly Contest 155,2025-04-26,4,unit-conversion-i,3528,Unit Conversion I,Medium,54.1
biweekly-contest-155,Biweekly Contest 155,2025-04-26,4,maximum-profit-from-valid-topological-order-in-dag,3530,Maximum Profit from Valid Topological Order in DAG,Hard,30.6
biweekly-contest-155,Biweekly Contest 155,2025-04-26,4,find-the-most-common-response,3527,Find the Most Common Response,Medium,74.9
biweekly-contest-156,Biweekly Contest 156,2025-05-10,4,minimum-operations-to-convert-all-elements-to-zero,3542,Minimum Operations to Convert All Elements to Zero,Medium,53.1
biweekly-contest-156,Biweekly Contest 156,2025-05-10,4,find-most-frequent-vowel-and-consonant,3541,Find Most Frequent Vowel and Consonant,Easy,89.3
biweekly-contest-156,Biweekly Contest 156,2025-05-10,4,subtree-inversion-sum,3544,Subtree Inversion Sum,Hard,44.3
biweekly-contest-156,Biweekly Contest 156,2025-05-10,4,maximum-weighted-k-edge-path,3543,Maximum Weighted K-Edge Path,Medium,20.3
biweekly-contest-157,Biweekly Contest 157,2025-05-24,4,number-of-ways-to-assign-edge-weights-i,3558,Number of Ways to Assign Edge Weights I,Medium,64.0
biweekly-contest-157,Biweekly Contest 157,2025-05-24,4,find-maximum-number-of-non-intersecting-substrings,3557,Find Maximum Number of Non Intersecting Substrings,Medium,31.1
biweekly-contest-157,Biweekly Contest 157,2025-05-24,4,number-of-ways-to-assign-edge-weights-ii,3559,Number of Ways to Assign Edge Weights II,Hard,72.4
biweekly-contest-157,Biweekly Contest 157,2025-05-24,4,sum-of-largest-prime-substrings,3556,Sum of Largest Prime Substrings,Medium,38.2
biweekly-contest-158,Biweekly Contest 158,2025-06-07,4,maximize-ysum-by-picking-a-triplet-of-distinct-xvalues,3572,Maximize Y‑Sum by Picking a Triplet of Distinct X‑Values,Medium,63.5
biweekly-contest-158,Biweekly Contest 158,2025-06-07,4,best-time-to-buy-and-sell-stock-v,3573,Best Time to Buy and Sell Stock V,Medium,60.6
biweekly-contest-158,Biweekly Contest 158,2025-06-07,4,maximize-subarray-gcd-score,3574,Maximize Subarray GCD Score,Hard,25.6
biweekly-contest-158,Biweekly Contest 158,2025-06-07,4,maximum-good-subtree-score,3575,Maximum Good Subtree Score,Hard,46.0
biweekly-contest-159,Biweekly Contest 159,2025-06-21,4,count-prime-gap-balanced-subarrays,3589,Count Prime-Gap Balanced Subarrays,Medium,23.9
biweekly-contest-159,Biweekly Contest 159,2025-06-21,4,minimum-adjacent-swaps-to-alternate-parity,3587,Minimum Adjacent Swaps to Alternate Parity,Medium,42.6
biweekly-contest-159,Biweekly Contest 159,2025-06-21,4,kth-smallest-path-xor-sum,3590,Kth Smallest Path XOR Sum,Hard,30.7
biweekly-contest-159,Biweekly Contest 159,2025-06-21,4,find-maximum-area-of-a-triangle,3588,Find Maximum Area of a Triangle,Medium,29.8
biweekly-contest-160,Biweekly Contest 160,2025-07-05,4,minimum-time-to-reach-destination-in-directed-graph,3604,Minimum Time to Reach Destination in Directed Graph,Medium,45.5
biweekly-contest-160,Biweekly Contest 160,2025-07-05,4,minimum-stability-factor-of-array,3605,Minimum Stability Factor of Array,Hard,20.9
biweekly-contest-160,Biweekly Contest 160,2025-07-05,4,hexadecimal-and-hexatrigesimal-conversion,3602,Hexadecimal and Hexatrigesimal Conversion,Easy,81.0
biweekly-contest-160,Biweekly Contest 160,2025-07-05,4,minimum-cost-path-with-alternating-directions-ii,3603,Minimum Cost Path with Alternating Directions II,Medium,45.2
biweekly-contest-161,Biweekly Contest 161,2025-07-19,4,count-islands-with-total-value-divisible-by-k,3619,Count Islands With Total Value Divisible by K,Medium,56.2
biweekly-contest-161,Biweekly Contest 161,2025-07-19,4,number-of-integers-with-popcount-depth-equal-to-k-i,3621,Number of Integers With Popcount-Depth Equal to K I,Hard,23.2
biweekly-contest-161,Biweekly Contest 161,2025-07-19,4,network-recovery-pathways,3620,Network Recovery Pathways,Hard,50.8
biweekly-contest-161,Biweekly Contest 161,2025-07-19,4,split-array-by-prime-indices,3618,Split Array by Prime Indices,Medium,49.7
biweekly-contest-162,Biweekly Contest 162,2025-08-02,4,earliest-finish-time-for-land-and-water-rides-ii,3635,Earliest Finish Time for Land and Water Rides II,Medium,64.3
biweekly-contest-162,Biweekly Contest 162,2025-08-02,4,threshold-majority-queries,3636,Threshold Majority Queries,Hard,22.5
biweekly-contest-162,Biweekly Contest 162,2025-08-02,4,minimum-removals-to-balance-array,3634,Minimum Removals to Balance Array,Medium,47.8
biweekly-contest-162,Biweekly Contest 162,2025-08-02,4,earliest-finish-time-for-land-and-water-rides-i,3633,Earliest Finish Time for Land and Water Rides I,Easy,73.0
biweekly-contest-163,Biweekly Contest 163,2025-08-16,4,minimum-sensors-to-cover-grid,3648,Minimum Sensors to Cover Grid,Medium,68.8
biweekly-contest-163,Biweekly Contest 163,2025-08-16,4,number-of-perfect-pairs,3649,Number of Perfect Pairs,Medium,34.5
biweekly-contest-163,Biweekly Contest 163,2025-08-16,4,minimum-cost-path-with-edge-reversals,3650,Minimum Cost Path with Edge Reversals,Medium,61.8
biweekly-contest-163,Biweekly Contest 163,2025-08-16,4,minimum-cost-path-with-teleportations,3651,Minimum Cost Path with Teleportations,Hard,45.3
biweekly-contest-164,Biweekly Contest 164,2025-08-30,4,two-letter-card-game,3664,Two-Letter Card Game,Medium,13.1
biweekly-contest-164,Biweekly Contest 164,2025-08-30,4,minimum-operations-to-equalize-binary-string,3666,Minimum Operations to Equalize Binary String,Hard,45.1
biweekly-contest-164,Biweekly Contest 164,2025-08-30,4,find-the-least-frequent-digit,3663,Find The Least Frequent Digit,Easy,69.8
biweekly-contest-164,Biweekly Contest 164,2025-08-30,4,twisted-mirror-path-count,3665,Twisted Mirror Path Count,Medium,47.5
biweekly-contest-165,Biweekly Contest 165,2025-09-13,4,maximum-xor-of-subsequences,3681,Maximum XOR of Subsequences,Hard,51.6
biweekly-contest-165,Biweekly Contest 165,2025-09-13,4,generate-schedule,3680,Generate Schedule,Medium,25.0
biweekly-contest-165,Biweekly Contest 165,2025-09-13,4,smallest-absent-positive-greater-than-average,3678,Smallest Absent Positive Greater Than Average,Easy,34.5
biweekly-contest-165,Biweekly Contest 165,2025-09-13,4,minimum-discards-to-balance-inventory,3679, Minimum Discards to Balance Inventory,Medium,35.4
biweekly-contest-166,Biweekly Contest 166,2025-09-27,4,climbing-stairs-ii,3693,Climbing Stairs II,Medium,64.5
biweekly-contest-166,Biweekly Contest 166,2025-09-27,4,maximize-alternating-sum-using-swaps,3695,Maximize Alternating Sum Using Swaps,Hard,64.9
biweekly-contest-166,Biweekly Contest 166,2025-09-27,4,majority-frequency-characters,3692,Majority Frequency Characters,Easy,67.3
biweekly-contest-166,Biweekly Contest 166,2025-09-27,4,distinct-points-reachable-after-substring-removal,3694,Distinct Points Reachable After Substring Removal,Medium,54.3
biweekly-contest-167,Biweekly Contest 167,2025-10-11,4,equal-score-substrings,3707,Equal Score Substrings,Easy,57.0
biweekly-contest-167,Biweekly Contest 167,2025-10-11,4,longest-fibonacci-subarray,3708,Longest Fibonacci Subarray,Medium,69.7
biweekly-contest-167,Biweekly Contest 167,2025-10-11,4,maximum-partition-factor,3710,Maximum Partition Factor,Hard,32.2
biweekly-contest-167,Biweekly Contest 167,2025-10-11,4,design-exam-scores-tracker,3709,Design Exam Scores Tracker,Medium,44.4
biweekly-contest-168,Biweekly Contest 168,2025-10-25,4,minimum-operations-to-transform-array,3724,Minimum Operations to Transform Array,Medium,40.3
biweekly-contest-168,Biweekly Contest 168,2025-10-25,4,maximize-sum-of-squares-of-digits,3723,Maximize Sum of Squares of Digits,Medium,59.1
biweekly-contest-168,Biweekly Contest 168,2025-10-25,4,lexicographically-smallest-string-after-reverse,3722,Lexicographically Smallest String After Reverse,Medium,54.9
biweekly-contest-168,Biweekly Contest 168,2025-10-25,4,count-ways-to-choose-coprime-integers-from-rows,3725,Count Ways to Choose Coprime Integers from Rows,Hard,48.6
biweekly-contest-169,Biweekly Contest 169,2025-11-08,4,count-subarrays-with-majority-element-ii,3739,Count Subarrays With Majority Element II,Hard,64.8
biweekly-contest-169,Biweekly Contest 169,2025-11-08,4,count-subarrays-with-majority-element-i,3737,Count Subarrays With Majority Element I,Medium,75.7
biweekly-contest-169,Biweekly Contest 169,2025-11-08,4,longest-non-decreasing-subarray-after-replacing-at-most-one-element,3738,Longest Non-Decreasing Subarray After Replacing at Most One Element,Medium,22.7
biweekly-contest-169,Biweekly Contest 169,2025-11-08,4,minimum-moves-to-equal-array-elements-iii,3736,Minimum Moves to Equal Array Elements III,Easy,82.2
biweekly-contest-170,Biweekly Contest 170,2025-11-22,4,total-waviness-of-numbers-in-range-i,3751,Total Waviness of Numbers in Range I,Medium,87.4
biweekly-contest-170,Biweekly Contest 170,2025-11-22,4,minimum-number-of-flips-to-reverse-binary-string,3750,Minimum Number of Flips to Reverse Binary String,Easy,76.9
biweekly-contest-170,Biweekly Contest 170,2025-11-22,4,total-waviness-of-numbers-in-range-ii,3753,Total Waviness of Numbers in Range II,Hard,56.6
biweekly-contest-170,Biweekly Contest 170,2025-11-22,4,lexicographically-smallest-negated-permutation-that-sums-to-target,3752,Lexicographically Smallest Negated Permutation that Sums to Target,Medium,31.5
biweekly-contest-171,Biweekly Contest 171,2025-12-06,4,minimum-inversion-count-in-subarrays-of-fixed-length,3768,Minimum Inversion Count in Subarrays of Fixed Length,Hard,42.8
biweekly-contest-171,Biweekly Contest 171,2025-12-06,4,complete-prime-number,3765,Complete Prime Number,Medium,36.6
biweekly-contest-171,Biweekly Contest 171,2025-12-06,4,maximize-points-after-choosing-k-tasks,3767,Maximize Points After Choosing K Tasks,Medium,60.3
biweekly-contest-171,Biweekly Contest 171,2025-12-06,4,minimum-operations-to-make-binary-palindrome,3766,Minimum Operations to Make Binary Palindrome,Medium,52.2
biweekly-contest-172,Biweekly Contest 172,2025-12-20,4,last-remaining-integer-after-alternating-deletion-operations,3782,Last Remaining Integer After Alternating Deletion Operations,Hard,49.0
biweekly-contest-172,Biweekly Contest 172,2025-12-20,4,maximum-sum-of-three-numbers-divisible-by-three,3780,Maximum Sum of Three Numbers Divisible by Three,Medium,47.6
biweekly-contest-172,Biweekly Contest 172,2025-12-20,4,maximum-score-after-binary-swaps,3781,Maximum Score After Binary Swaps,Medium,35.5
biweekly-contest-172,Biweekly Contest 172,2025-12-20,4,minimum-number-of-operations-to-have-distinct-elements,3779,Minimum Number of Operations to Have Distinct Elements,Medium,42.6
biweekly-contest-173,Biweekly Contest 173,2026-01-03,4,count-routes-to-climb-a-rectangular-grid,3797,Count Routes to Climb a Rectangular Grid,Hard,25.2
biweekly-contest-173,Biweekly Contest 173,2026-01-03,4,reverse-string-prefix,3794,Reverse String Prefix,Easy,89.5
biweekly-contest-173,Biweekly Contest 173,2026-01-03,4,find-maximum-value-in-a-constrained-sequence,3796,Find Maximum Value in a Constrained Sequence,Medium,62.5
biweekly-contest-173,Biweekly Contest 173,2026-01-03,4,minimum-subarray-length-with-distinct-sum-at-least-k,3795,Minimum Subarray Length With Distinct Sum At Least K,Medium,32.0
biweekly-contest-174,Biweekly Contest 174,2026-01-17,4,minimum-edge-toggles-on-a-tree,3812,Minimum Edge Toggles on a Tree,Hard,69.2
biweekly-contest-174,Biweekly Contest 174,2026-01-17,4,minimum-operations-to-reach-target-array,3810,Minimum Operations to Reach Target Array,Medium,64.0
biweekly-contest-174,Biweekly Contest 174,2026-01-17,4,best-reachable-tower,3809,Best Reachable Tower,Medium,56.1
biweekly-contest-174,Biweekly Contest 174,2026-01-17,4,number-of-alternating-xor-partitions,3811,Number of Alternating XOR Partitions,Medium,27.3
biweekly-contest-175,Biweekly Contest 175,2026-01-31,4,minimum-k-to-reduce-array-within-limit,3824,Minimum K to Reduce Array Within Limit,Medium,41.0
biweekly-contest-175,Biweekly Contest 175,2026-01-31,4,longest-strictly-increasing-subsequence-with-non-zero-bitwise-and,3825,Longest Strictly Increasing Subsequence With Non-Zero Bitwise AND,Medium,50.6
biweekly-contest-175,Biweekly Contest 175,2026-01-31,4,reverse-letters-then-special-characters-in-a-string,3823,Reverse Letters Then Special Characters in a String,Easy,82.3
biweekly-contest-175,Biweekly Contest 175,2026-01-31,4,minimum-partition-score,3826,Minimum Partition Score,Hard,33.9
biweekly-contest-176,Biweekly Contest 176,2026-02-14,4,weighted-word-mapping,3838,Weighted Word Mapping,Easy,90.6
biweekly-contest-176,Biweekly Contest 176,2026-02-14,4,house-robber-v,3840,House Robber V,Medium,53.9
biweekly-contest-176,Biweekly Contest 176,2026-02-14,4,number-of-prefix-connected-groups,3839,Number of Prefix Connected Groups,Medium,60.7
biweekly-contest-176,Biweekly Contest 176,2026-02-14,4,palindromic-path-queries-in-a-tree,3841,Palindromic Path Queries in a Tree,Hard,37.0
biweekly-contest-177,Biweekly Contest 177,2026-02-28,4,merge-close-characters,3853,Merge Close Characters,Medium,54.8
biweekly-contest-177,Biweekly Contest 177,2026-02-28,4,sum-of-k-digit-numbers-in-a-range,3855,Sum of K-Digit Numbers in a Range,Hard,50.9
biweekly-contest-177,Biweekly Contest 177,2026-02-28,4,minimum-operations-to-make-array-parity-alternating,3854,Minimum Operations to Make Array Parity Alternating,Medium,17.4
biweekly-contest-177,Biweekly Contest 177,2026-02-28,4,smallest-pair-with-different-frequencies,3852,Smallest Pair With Different Frequencies,Easy,69.4
biweekly-contest-178,Biweekly Contest 178,2026-03-14,4,minimum-cost-to-equalize-arrays-using-swaps,3868,Minimum Cost to Equalize Arrays Using Swaps,Medium,48.9
biweekly-contest-178,Biweekly Contest 178,2026-03-14,4,count-fancy-numbers-in-a-range,3869,Count Fancy Numbers in a Range,Hard,27.4
biweekly-contest-178,Biweekly Contest 178,2026-03-14,4,first-unique-even-element,3866,First Unique Even Element,Easy,66.2
biweekly-contest-178,Biweekly Contest 178,2026-03-14,4,sum-of-gcd-of-formed-pairs,3867,Sum of GCD of Formed Pairs,Medium,75.0
biweekly-contest-179,Biweekly Contest 179,2026-03-28,4,direction-assignments-with-exactly-k-visible-people,3881,Direction Assignments with Exactly K Visible People,Medium,36.4
biweekly-contest-179,Biweekly Contest 179,2026-03-28,4,minimum-absolute-difference-between-two-values,3880,Minimum Absolute Difference Between Two Values,Easy,66.9
biweekly-contest-179,Biweekly Contest 179,2026-03-28,4,minimum-xor-path-in-a-grid,3882,Minimum XOR Path in a Grid,Medium,39.9
biweekly-contest-179,Biweekly Contest 179,2026-03-28,4,count-non-decreasing-arrays-with-given-digit-sums,3883,Count Non Decreasing Arrays With Given Digit Sums,Hard,41.7
biweekly-contest-180,Biweekly Contest 180,2026-04-11,4,count-digit-appearances,3895,Count Digit Appearances,Medium,86.8
biweekly-contest-180,Biweekly Contest 180,2026-04-11,4,maximum-value-of-concatenated-binary-segments,3897,Maximum Value of Concatenated Binary Segments,Hard,26.9
biweekly-contest-180,Biweekly Contest 180,2026-04-11,4,traffic-signal-color,3894,Traffic Signal Color,Easy,83.8
biweekly-contest-180,Biweekly Contest 180,2026-04-11,4,minimum-operations-to-transform-array-into-alternating-prime,3896,Minimum Operations to Transform Array into Alternating Prime,Medium,53.2
biweekly-contest-181,Biweekly Contest 181,2026-04-25,4,valid-digit-number,3908,Valid Digit Number,Easy,70.7
biweekly-contest-181,Biweekly Contest 181,2026-04-25,4,count-connected-subgraphs-with-even-node-sum,3910,Count Connected Subgraphs with Even Node Sum,Hard,62.3
biweekly-contest-181,Biweekly Contest 181,2026-04-25,4,k-th-smallest-remaining-even-integer-in-subarray-queries,3911,K-th Smallest Remaining Even Integer in Subarray Queries,Hard,29.7
biweekly-contest-181,Biweekly Contest 181,2026-04-25,4,compare-sums-of-bitonic-parts,3909,Compare Sums of Bitonic Parts,Medium,53.6
biweekly-contest-182,Biweekly Contest 182,2026-05-09,4,score-validator,3921,Score Validator,Easy,73.7
biweekly-contest-182,Biweekly Contest 182,2026-05-09,4,minimum-flips-to-make-binary-string-coherent,3922,Minimum Flips to Make Binary String Coherent,Medium,20.0
biweekly-contest-182,Biweekly Contest 182,2026-05-09,4,minimum-generations-to-target-point,3923,Minimum Generations to Target Point,Medium,44.2
biweekly-contest-182,Biweekly Contest 182,2026-05-09,4,minimum-threshold-path-with-limited-heavy-edges,3924,Minimum Threshold Path With Limited Heavy Edges,Hard,39.9
biweekly-contest-183,Biweekly Contest 183,2026-05-23,4,minimum-swaps-to-move-zeros-to-end,3936,Minimum Swaps to Move Zeros to End,Easy,60.7
biweekly-contest-183,Biweekly Contest 183,2026-05-23,4,count-non-adjacent-subsets-in-a-rooted-tree,3939,Count Non Adjacent Subsets in a Rooted Tree,Hard,56.1
biweekly-contest-183,Biweekly Contest 183,2026-05-23,4,minimum-operations-to-make-array-modulo-alternating-i,3937,Minimum Operations to Make Array Modulo Alternating I,Medium,46.8
biweekly-contest-183,Biweekly Contest 183,2026-05-23,4,maximum-path-intersection-sum-in-a-grid,3938,Maximum Path Intersection Sum in a Grid,Medium,25.9
biweekly-contest-184,Biweekly Contest 184,2026-06-06,4,maximum-score-with-co-prime-element,3953,Maximum Score with Co-Prime Element,Hard,28.2
biweekly-contest-184,Biweekly Contest 184,2026-06-06,4,exactly-one-consecutive-set-bits-pair,3950,Exactly One Consecutive Set Bits Pair,Easy,50.9
biweekly-contest-184,Biweekly Contest 184,2026-06-06,4,maximum-total-value-of-covered-indices,3952,Maximum Total Value of Covered Indices,Medium,28.4
biweekly-contest-184,Biweekly Contest 184,2026-06-06,4,minimum-energy-to-maintain-brightness,3951,Minimum Energy to Maintain Brightness,Medium,54.1
biweekly-contest-185,Biweekly Contest 185,2026-06-20,4,create-grid-with-exactly-one-path,3963,Create Grid With Exactly One Path,Easy,76.3
biweekly-contest-185,Biweekly Contest 185,2026-06-20,4,minimum-lights-to-illuminate-a-road,3964,Minimum Lights to Illuminate a Road,Medium,38.0
biweekly-contest-185,Biweekly Contest 185,2026-06-20,4,count-good-integers-in-a-range,3966,Count Good Integers in a Range,Hard,52.2
biweekly-contest-185,Biweekly Contest 185,2026-06-20,4,finish-time-of-tasks-i,3965,Finish Time of Tasks I,Medium,61.8
biweekly-contest-186,Biweekly Contest 186,2026-07-04,4,count-distinct-ways-to-form-target-from-two-strings,3981,Count Distinct Ways to Form Target from Two Strings,Hard,46.5
biweekly-contest-186,Biweekly Contest 186,2026-07-04,4,minimum-operations-to-transform-binary-string,3980,Minimum Operations to Transform Binary String,Medium,36.4
biweekly-contest-186,Biweekly Contest 186,2026-07-04,4,unique-middle-element,3978,Unique Middle Element,Easy,72.3
biweekly-contest-186,Biweekly Contest 186,2026-07-04,4,maximum-valid-pair-sum,3979,Maximum Valid Pair Sum,Medium,49.2
biweekly-contest-187,Biweekly Contest 187,2026-07-18,4,minimum-cost-to-convert-string-iii,3995,Minimum Cost to Convert String III,Hard,55.4
biweekly-contest-187,Biweekly Contest 187,2026-07-18,4,rearrange-string-to-avoid-character-pair,3992,Rearrange String to Avoid Character Pair,Easy,78.0
biweekly-contest-187,Biweekly Contest 187,2026-07-18,4,maximum-value-of-an-alternating-sequence,3993,Maximum Value of an Alternating Sequence,Medium,31.5
biweekly-contest-187,Biweekly Contest 187,2026-07-18,4,minimum-adjacent-swaps-to-partition-array,3994,Minimum Adjacent Swaps to Partition Array,Medium,57.3
